from,to,weight,edge_type
184667952,184677835,65.7347683593,tertiary
184677835,184677836,169.069031719,tertiary
184677836,184677839,104.998745214,tertiary
184677839,184667770,85.1994704356,tertiary
184667770,184653915,200.588203077,tertiary
184653915,184644489,46.3593952102,tertiary
184644489,184677842,308.086769992,tertiary
184677788,184681604,159.905804345,residential
184681604,184735774,790.197426852,residential
184735774,184735781,38.4020821065,residential
184735781,184735826,1417.09084986,residential
184735826,184719634,803.290307382,residential
184719634,184735845,805.759172221,residential
184659808,4119610220,30.3981067185,service
394533689,184647918,42.2479044761,residential
184647918,183975135,759.374961068,residential
184647918,184647933,115.303921168,service
184639185,184639206,262.430876132,service
184639206,184639206,0.0,service
184689600,184716428,154.709044251,residential
184716428,184647933,584.297761529,residential
184647933,394533689,73.0560191752,residential
184697218,184667463,90.4166832699,secondary
184667463,184697226,650.62121375,secondary
184697226,184689600,87.6268271421,secondary
184685188,184685192,88.4030954602,residential
184685188,184697226,247.752939525,residential
184787073,184753360,210.920157708,residential
184753360,184671749,139.030914724,residential
184671749,184713003,174.639332025,residential
184753360,184656644,101.123893636,residential
184671747,184671749,100.315045798,residential
184671749,184671761,99.8265500938,residential
184671761,184672321,207.68436136,residential
184689600,184713003,101.402590615,residential
184713003,184672315,301.248660468,residential
184672315,184713006,402.455152002,residential
184672315,184672321,169.543976322,residential
184681325,184656644,236.444926247,residential
184656644,184671761,137.515487675,residential
184753380,184753382,506.379772591,residential
184753382,2693160703,13.0807134517,residential
2693160703,184689594,285.518906502,residential
184753382,2693160696,118.772881715,residential
2693160697,2693160703,114.070614038,residential
184689589,184689594,452.526392672,secondary
184689594,184689597,305.510681522,secondary
184689597,184685192,253.280258424,secondary
184685192,184671747,70.661041055,secondary
184671747,184689600,176.102207721,secondary
184689597,184787073,103.610681593,residential
184787073,184635882,58.6092581667,residential
184635882,184681325,45.5752092435,residential
2693160697,2693160696,9.82591296871,residential
2693160696,2693160734,162.633922446,residential
2693160734,2693160716,77.4763379634,residential
2693160716,2693160697,244.836934593,residential
183888644,184629726,600.069409126,residential
184629726,184696215,209.141189415,residential
184696215,184713272,808.55485584,residential
184696215,184696218,1619.78830793,residential
184713006,184713272,816.512043505,residential
184713272,184656659,129.022691496,residential
184656659,184732460,682.820160057,residential
184732460,184764784,810.285105508,residential
184764784,184246602,1659.45141748,residential
184732460,184732466,1613.63216312,residential
184732466,184732470,814.130965153,residential
184730779,184726676,1619.05383597,residential
184689589,184732475,364.150789774,secondary
184721377,184721406,303.148471096,residential
184726693,184721377,815.740664573,tertiary
184721377,184737911,298.509061537,tertiary
184726676,184701670,1216.2608368,tertiary
184701670,184726693,405.086230148,tertiary
184732475,184737911,507.581365773,secondary
184737911,184721406,372.692556921,secondary
184721406,184732470,2129.48597338,secondary
184732684,184732733,254.327104942,residential
184726693,184709053,2842.94318172,residential
184709053,184650928,415.588139453,residential
184667180,184709053,2772.34573743,residential
184642356,183886629,1032.25402829,tertiary
183886629,184245846,120.745347788,tertiary
183886629,2946421736,314.218698428,service
2946421736,2946421736,0.0,service
184741640,184764784,1475.31408964,residential
184764784,184696218,807.543415104,residential
184696218,184642356,907.67615312,residential
184650928,184755959,251.892012499,residential
184755959,184732790,287.627786996,residential
184732746,184732790,337.803733799,residential
184732790,184226703,1589.23304276,residential
184732470,184732684,189.950421512,secondary
184732684,184732733,254.327104942,secondary
184732733,184732746,54.2476804752,secondary
184732746,184755959,452.239546914,secondary
184755959,184650938,576.728002845,secondary
184650938,184726810,962.395986433,secondary
184726810,184228213,463.7865903,secondary
184650938,184726810,962.395986433,residential
184228213,2693173926,88.6597617481,secondary
2693173924,2693173926,36.2488230902,secondary_link
184258050,2693173924,112.476311723,secondary
2693173924,184228218,145.152860781,secondary
184228218,2693173926,155.675230847,secondary
184274626,184195485,1803.89135205,residential
184668254,184701759,297.633403244,residential
184690403,184737775,1608.48727449,residential
184737775,184649762,163.625806156,residential
184649762,184737803,660.427056177,residential
184737803,184666970,1616.29304629,residential
184666970,184737856,2028.17365919,residential
184737856,184726676,1208.28790814,residential
184666963,184760449,1617.81166493,residential
184701670,184701759,1818.70558929,tertiary
184701759,184668254,297.633403244,tertiary
184668254,184666961,1211.15171986,tertiary
184666961,184701821,1620.38891903,tertiary
184701821,184701825,803.312433742,tertiary
184701825,184701837,812.350744055,tertiary
184701837,184690376,806.689691345,tertiary
184690376,184635970,1267.12559779,tertiary
184668254,184655426,1086.90844418,residential
184655426,184668261,533.775108949,residential
184760458,184666956,1622.52869806,residential
184666956,184668261,1214.33792592,residential
184666949,184666925,162.241089714,residential
184666925,184667180,534.873968317,residential
184667180,184667218,1254.27685272,residential
184649731,184649762,213.640332087,residential
184745711,184701825,1890.79433171,residential
184701825,184649731,1393.46393453,residential
184649731,184737775,124.913167369,residential
184701837,184751404,1308.02119841,residential
184690376,184690403,1629.80761812,residential
184690403,184667717,1211.04745164,residential
184667717,184732583,671.866785952,residential
184722780,184635970,415.722103987,secondary
184635970,184720401,1495.00418744,secondary
184720401,184655449,120.638710928,secondary
184655449,184655492,122.936684527,secondary
184655492,184751404,711.083943633,secondary
184635968,184635970,342.849552123,residential
184751404,184745711,1121.12197916,secondary
184751404,184769011,1946.47478056,tertiary
184769011,184715103,1556.46463088,tertiary
184655449,184655492,122.936684527,residential
184722859,184772548,789.170740817,residential
184722780,184635968,218.344621772,tertiary
184635968,184662736,826.756659619,tertiary
184662736,184722789,421.551381938,tertiary
184722789,184722859,1308.7456869,tertiary
184722859,184644235,488.950956341,tertiary
184644235,184722870,493.890480006,tertiary
184722870,2693173958,145.039989246,tertiary
2693173958,184633912,1411.25846954,tertiary
184745711,184751441,821.504011737,secondary
184751441,184751470,918.690593007,secondary
184751470,184739808,934.438970687,secondary
184739808,184667218,969.967495225,secondary
184667218,184667059,103.153375767,secondary
184667059,184751559,1084.14965168,secondary
184751559,184258050,1249.86674064,secondary
184249053,184274626,900.632535542,residential
184667059,184249053,792.577553779,residential
184739808,184248011,764.795187283,residential
184751470,2693173933,1379.2707123,residential
2693173933,184638273,278.020507966,residential
184638273,184769011,246.892440621,residential
184769011,184664013,1108.28132103,residential
184664013,184722870,511.262305797,residential
2693173958,2693173998,337.619204364,residential
2693173998,2693173967,14.7152427439,residential
184633912,184715103,1614.07365137,residential
184228218,184269441,201.109390581,secondary
184269441,184195485,968.526784815,secondary
184716433,184666743,458.733617586,tertiary
184666743,184716459,310.936948252,tertiary
184716459,184685265,83.4585861041,tertiary
184685265,184716468,118.268578727,tertiary
184685232,184685265,134.163822654,residential
184751246,184666737,1174.32002953,secondary
184666737,184655288,54.5889548215,secondary
184655288,184655269,184.051210076,secondary
184655269,184748267,816.063968104,secondary
184748267,184716433,553.077213509,secondary
184716433,184716468,882.747743539,secondary
184716468,184722780,735.490546678,secondary
184716459,184685232,100.437342153,residential
184685232,184695222,545.010886951,residential
184695222,184773723,1230.71961181,residential
184773723,184792887,100.061575643,residential
184643482,184643536,821.705444529,residential
184695222,184643536,982.849053592,residential
184643536,184643613,359.964626373,residential
184666719,184646086,336.129761481,residential
184646086,184655209,844.655317221,residential
184655209,184655281,333.458906359,residential
184655281,184666737,59.5009825826,residential
184666743,184643482,701.432025713,tertiary
184643482,184643551,506.518863138,tertiary
184643551,184666719,140.531701093,tertiary
184666719,184655757,1489.96068675,tertiary
184655757,184666760,134.463785174,tertiary
184666760,184666767,807.541290976,tertiary
184643551,184643613,826.471908191,residential
184722789,184773723,807.524068302,residential
184792887,184792894,61.8901904874,residential
184657595,184657630,102.753562024,residential
184792894,184657630,166.10297884,residential
184657630,184688875,69.516409565,residential
184688875,184625681,309.345548947,residential
184625681,184685481,825.577293693,residential
184685481,184761267,496.960645988,residential
184761267,184606375,1561.53317993,residential
184688875,184657595,76.4814870794,residential
184657595,184657572,410.417976185,residential
184657572,184657552,146.628938306,residential
184657552,184688883,576.246920624,residential
184688883,184689113,3546.59628783,residential
184760477,184666767,1626.46282839,tertiary
184666767,184666793,886.332141792,residential
184666793,184666878,1847.50160231,residential
184666878,184666880,281.091783876,residential
184652259,184652340,67.2397383308,residential
184652255,184652239,66.7357531827,residential
